,day,employee_headcount,company_id
9412,2013-03-17,2938,1
9413,2013-03-17,441,6
9414,2013-03-17,285,10
9415,2013-03-17,597,5
9416,2013-03-17,908,3
9417,2013-03-17,338,8
9418,2013-03-17,10,11
9419,2013-03-17,9,12
9420,2013-03-18,458,7
9421,2013-03-18,696,4
9422,2013-03-18,1490,2
9423,2013-03-18,316,9
9424,2013-03-18,2967,1
9425,2013-03-18,447,6
9426,2013-03-18,287,10
9427,2013-03-18,599,5
9428,2013-03-18,918,3
9429,2013-03-18,343,8
9430,2013-03-18,10,11
9431,2013-03-18,9,12
9432,2013-03-19,459,7
9433,2013-03-19,699,4
9434,2013-03-19,1491,2
9435,2013-03-19,316,9
9436,2013-03-19,2969,1
9437,2013-03-19,447,6
9438,2013-03-19,287,10
9439,2013-03-19,600,5
9440,2013-03-19,919,3
9441,2013-03-19,344,8
9442,2013-03-19,10,11
9443,2013-03-19,9,12
9444,2013-03-20,459,7
9445,2013-03-20,699,4
9446,2013-03-20,1491,2
9447,2013-03-20,317,9
9448,2013-03-20,2970,1
9449,2013-03-20,447,6
9450,2013-03-20,287,10
9451,2013-03-20,601,5
9452,2013-03-20,919,3
9453,2013-03-20,344,8
9454,2013-03-20,10,11
9455,2013-03-20,9,12
9456,2013-03-21,459,7
9457,2013-03-21,699,4
9458,2013-03-21,1491,2
9459,2013-03-21,317,9
9460,2013-03-21,2970,1
9461,2013-03-21,447,6
9462,2013-03-21,287,10
9463,2013-03-21,601,5
9464,2013-03-21,920,3
9465,2013-03-21,344,8
9466,2013-03-21,10,11
9467,2013-03-21,9,12
9468,2013-03-22,458,7
9469,2013-03-22,696,4
9470,2013-03-22,1483,2
9471,2013-03-22,313,9
9472,2013-03-22,2954,1
9473,2013-03-22,446,6
9474,2013-03-22,287,10
9475,2013-03-22,600,5
9476,2013-03-22,913,3
9477,2013-03-22,343,8
9478,2013-03-22,10,11
9479,2013-03-22,9,12
9480,2013-03-23,458,7
9481,2013-03-23,696,4
9482,2013-03-23,1483,2
9483,2013-03-23,313,9
9484,2013-03-23,2954,1
9485,2013-03-23,446,6
9486,2013-03-23,287,10
9487,2013-03-23,600,5
9488,2013-03-23,913,3
9489,2013-03-23,343,8
9490,2013-03-23,10,11
9491,2013-03-23,9,12
9492,2013-03-24,458,7
9493,2013-03-24,696,4
9494,2013-03-24,1483,2
9495,2013-03-24,313,9
9496,2013-03-24,2954,1
9497,2013-03-24,446,6
9498,2013-03-24,287,10
9499,2013-03-24,600,5
9500,2013-03-24,913,3
9501,2013-03-24,343,8
9502,2013-03-24,10,11
9503,2013-03-24,9,12
9504,2013-03-25,464,7
9505,2013-03-25,701,4
9506,2013-03-25,1499,2
9507,2013-03-25,315,9
9508,2013-03-25,2987,1
9509,2013-03-25,451,6
9510,2013-03-25,291,10
9511,2013-03-25,606,5
9512,2013-03-25,917,3
9513,2013-03-25,347,8
9514,2013-03-25,10,11
9515,2013-03-25,9,12
9516,2013-03-26,464,7
9517,2013-03-26,701,4
9518,2013-03-26,1499,2
9519,2013-03-26,315,9
9520,2013-03-26,2987,1
9521,2013-03-26,451,6
9522,2013-03-26,291,10
9523,2013-03-26,606,5
9524,2013-03-26,920,3
9525,2013-03-26,348,8
9526,2013-03-26,10,11
9527,2013-03-26,9,12
9528,2013-03-27,464,7
9529,2013-03-27,701,4
9530,2013-03-27,1501,2
9531,2013-03-27,315,9
9532,2013-03-27,2991,1
9533,2013-03-27,452,6
9534,2013-03-27,291,10
9535,2013-03-27,608,5
9536,2013-03-27,921,3
9537,2013-03-27,349,8
9538,2013-03-27,10,11
9539,2013-03-27,9,12
9540,2013-03-28,464,7
9541,2013-03-28,701,4
9542,2013-03-28,1501,2
9543,2013-03-28,315,9
9544,2013-03-28,2991,1
9545,2013-03-28,454,6
9546,2013-03-28,291,10
9547,2013-03-28,607,5
9548,2013-03-28,921,3
9549,2013-03-28,349,8
9550,2013-03-28,10,11
9551,2013-03-28,9,12
9552,2013-03-29,464,7
9553,2013-03-29,701,4
9554,2013-03-29,1501,2
9555,2013-03-29,315,9
9556,2013-03-29,2991,1
9557,2013-03-29,454,6
9558,2013-03-29,291,10
9559,2013-03-29,607,5
9560,2013-03-29,921,3
9561,2013-03-29,349,8
9562,2013-03-29,10,11
9563,2013-03-29,9,12
9564,2013-03-30,464,7
9565,2013-03-30,701,4
9566,2013-03-30,1501,2
9567,2013-03-30,315,9
9568,2013-03-30,2991,1
9569,2013-03-30,454,6
9570,2013-03-30,291,10
9571,2013-03-30,607,5
9572,2013-03-30,921,3
9573,2013-03-30,349,8
9574,2013-03-30,10,11
9575,2013-03-30,9,12
9576,2013-03-31,464,7
9577,2013-03-31,701,4
9578,2013-03-31,1501,2
9579,2013-03-31,315,9
9580,2013-03-31,2991,1
9581,2013-03-31,454,6
9582,2013-03-31,291,10
9583,2013-03-31,607,5
9584,2013-03-31,921,3
9585,2013-03-31,349,8
9586,2013-03-31,10,11
9587,2013-03-31,9,12
9588,2013-04-01,466,7
9589,2013-04-01,701,4
9590,2013-04-01,1510,2
9591,2013-04-01,321,9
9592,2013-04-01,3010,1
9593,2013-04-01,452,6
9594,2013-04-01,290,10
9595,2013-04-01,608,5
9596,2013-04-01,923,3
9597,2013-04-01,348,8
9598,2013-04-01,10,11
9599,2013-04-01,9,12
9600,2013-04-02,466,7
9601,2013-04-02,702,4
9602,2013-04-02,1509,2
9603,2013-04-02,322,9
9604,2013-04-02,3010,1
9605,2013-04-02,452,6
9606,2013-04-02,292,10
9607,2013-04-02,608,5
9608,2013-04-02,925,3
9609,2013-04-02,348,8
9610,2013-04-02,10,11
9611,2013-04-02,9,12
9612,2013-04-03,466,7
9613,2013-04-03,703,4
9614,2013-04-03,1509,2
9615,2013-04-03,322,9
9616,2013-04-03,3012,1
9617,2013-04-03,452,6
9618,2013-04-03,292,10
9619,2013-04-03,609,5
9620,2013-04-03,925,3
9621,2013-04-03,348,8
9622,2013-04-03,10,11
9623,2013-04-03,9,12
9624,2013-04-04,467,7
9625,2013-04-04,702,4
9626,2013-04-04,1509,2
9627,2013-04-04,322,9
9628,2013-04-04,3013,1
9629,2013-04-04,452,6
9630,2013-04-04,292,10
9631,2013-04-04,610,5
9632,2013-04-04,925,3
9633,2013-04-04,348,8
9634,2013-04-04,10,11
9635,2013-04-04,9,12
9636,2013-04-05,464,7
9637,2013-04-05,700,4
9638,2013-04-05,1499,2
9639,2013-04-05,318,9
9640,2013-04-05,2989,1
9641,2013-04-05,448,6
9642,2013-04-05,291,10
9643,2013-04-05,606,5
9644,2013-04-05,919,3
9645,2013-04-05,349,8
9646,2013-04-05,10,11
9647,2013-04-05,8,12
9648,2013-04-06,464,7
9649,2013-04-06,700,4
9650,2013-04-06,1499,2
9651,2013-04-06,318,9
9652,2013-04-06,2989,1
9653,2013-04-06,448,6
9654,2013-04-06,291,10
9655,2013-04-06,606,5
9656,2013-04-06,919,3
9657,2013-04-06,349,8
9658,2013-04-06,10,11
9659,2013-04-06,8,12
9660,2013-04-07,464,7
9661,2013-04-07,700,4
9662,2013-04-07,1499,2
9663,2013-04-07,318,9
9664,2013-04-07,2989,1
9665,2013-04-07,448,6
9666,2013-04-07,291,10
9667,2013-04-07,606,5
9668,2013-04-07,919,3
9669,2013-04-07,349,8
9670,2013-04-07,10,11
9671,2013-04-07,8,12
9672,2013-04-08,468,7
9673,2013-04-08,705,4
9674,2013-04-08,1512,2
9675,2013-04-08,318,9
9676,2013-04-08,3024,1
9677,2013-04-08,452,6
9678,2013-04-08,292,10
9679,2013-04-08,609,5
9680,2013-04-08,927,3
9681,2013-04-08,353,8
9682,2013-04-08,10,11
9683,2013-04-08,8,12
9684,2013-04-09,468,7
9685,2013-04-09,706,4
9686,2013-04-09,1513,2
9687,2013-04-09,318,9
9688,2013-04-09,3028,1
9689,2013-04-09,452,6
9690,2013-04-09,293,10
9691,2013-04-09,610,5
9692,2013-04-09,929,3
9693,2013-04-09,355,8
9694,2013-04-09,10,11
9695,2013-04-09,8,12
9696,2013-04-10,469,7
9697,2013-04-10,706,4
9698,2013-04-10,1513,2
9699,2013-04-10,318,9
9700,2013-04-10,3029,1
9701,2013-04-10,452,6
9702,2013-04-10,293,10
9703,2013-04-10,611,5
9704,2013-04-10,931,3
9705,2013-04-10,355,8
9706,2013-04-10,10,11
9707,2013-04-10,8,12
9708,2013-04-11,469,7
9709,2013-04-11,706,4
9710,2013-04-11,1513,2
9711,2013-04-11,318,9
9712,2013-04-11,3030,1
9713,2013-04-11,451,6
9714,2013-04-11,293,10
9715,2013-04-11,610,5
9716,2013-04-11,930,3
9717,2013-04-11,355,8
9718,2013-04-11,10,11
9719,2013-04-11,8,12
9720,2013-04-12,463,7
9721,2013-04-12,700,4
9722,2013-04-12,1503,2
9723,2013-04-12,318,9
9724,2013-04-12,3008,1
9725,2013-04-12,447,6
9726,2013-04-12,290,10
9727,2013-04-12,607,5
9728,2013-04-12,927,3
9729,2013-04-12,352,8
9730,2013-04-12,10,11
9731,2013-04-12,8,12
9732,2013-04-13,463,7
9733,2013-04-13,700,4
9734,2013-04-13,1503,2
9735,2013-04-13,318,9
9736,2013-04-13,3008,1
9737,2013-04-13,447,6
9738,2013-04-13,290,10
9739,2013-04-13,607,5
9740,2013-04-13,927,3
9741,2013-04-13,352,8
9742,2013-04-13,10,11
9743,2013-04-13,8,12
9744,2013-04-14,463,7
9745,2013-04-14,700,4
9746,2013-04-14,1503,2
9747,2013-04-14,318,9
9748,2013-04-14,3008,1
9749,2013-04-14,447,6
9750,2013-04-14,290,10
9751,2013-04-14,607,5
9752,2013-04-14,927,3
9753,2013-04-14,352,8
9754,2013-04-14,10,11
9755,2013-04-14,8,12
9756,2013-04-15,466,7
9757,2013-04-15,703,4
9758,2013-04-15,1511,2
9759,2013-04-15,322,9
9760,2013-04-15,3039,1
9761,2013-04-15,451,6
9762,2013-04-15,292,10
9763,2013-04-15,619,5
9764,2013-04-15,935,3
9765,2013-04-15,357,8
9766,2013-04-15,10,11
9767,2013-04-15,9,12
9768,2013-04-16,466,7
9769,2013-04-16,703,4
9770,2013-04-16,1512,2
9771,2013-04-16,322,9
9772,2013-04-16,3043,1
9773,2013-04-16,452,6
9774,2013-04-16,292,10
9775,2013-04-16,619,5
9776,2013-04-16,935,3
9777,2013-04-16,357,8
9778,2013-04-16,10,11
9779,2013-04-16,9,12
9780,2013-04-17,466,7
9781,2013-04-17,703,4
9782,2013-04-17,1513,2
9783,2013-04-17,322,9
9784,2013-04-17,3046,1
9785,2013-04-17,452,6
9786,2013-04-17,292,10
9787,2013-04-17,619,5
9788,2013-04-17,935,3
9789,2013-04-17,358,8
9790,2013-04-17,10,11
9791,2013-04-17,9,12
9792,2013-04-18,466,7
9793,2013-04-18,704,4
9794,2013-04-18,1513,2
9795,2013-04-18,322,9
9796,2013-04-18,3045,1
9797,2013-04-18,452,6
9798,2013-04-18,292,10
9799,2013-04-18,619,5
9800,2013-04-18,935,3
9801,2013-04-18,358,8
9802,2013-04-18,10,11
9803,2013-04-18,9,12
9804,2013-04-19,461,7
9805,2013-04-19,701,4
9806,2013-04-19,1506,2
9807,2013-04-19,320,9
9808,2013-04-19,3027,1
9809,2013-04-19,451,6
9810,2013-04-19,292,10
9811,2013-04-19,615,5
9812,2013-04-19,929,3
9813,2013-04-19,355,8
9814,2013-04-19,10,11
9815,2013-04-19,9,12
9816,2013-04-20,461,7
9817,2013-04-20,701,4
9818,2013-04-20,1506,2
9819,2013-04-20,320,9
9820,2013-04-20,3027,1
9821,2013-04-20,451,6
9822,2013-04-20,292,10
9823,2013-04-20,615,5
9824,2013-04-20,929,3
9825,2013-04-20,355,8
9826,2013-04-20,10,11
9827,2013-04-20,9,12
9828,2013-04-21,461,7
9829,2013-04-21,701,4
9830,2013-04-21,1506,2
9831,2013-04-21,320,9
9832,2013-04-21,3027,1
9833,2013-04-21,451,6
9834,2013-04-21,292,10
9835,2013-04-21,615,5
9836,2013-04-21,929,3
9837,2013-04-21,355,8
9838,2013-04-21,10,11
9839,2013-04-21,9,12
9840,2013-04-22,464,7
9841,2013-04-22,708,4
9842,2013-04-22,1516,2
9843,2013-04-22,325,9
9844,2013-04-22,3056,1
9845,2013-04-22,460,6
9846,2013-04-22,294,10
9847,2013-04-22,619,5
9848,2013-04-22,936,3
9849,2013-04-22,359,8
9850,2013-04-22,10,11
9851,2013-04-22,9,12
9852,2013-04-23,464,7
9853,2013-04-23,709,4
9854,2013-04-23,1517,2
9855,2013-04-23,325,9
9856,2013-04-23,3062,1
9857,2013-04-23,461,6
9858,2013-04-23,294,10
9859,2013-04-23,619,5
9860,2013-04-23,939,3
9861,2013-04-23,360,8
9862,2013-04-23,10,11
9863,2013-04-23,9,12
9864,2013-04-24,464,7
9865,2013-04-24,709,4
9866,2013-04-24,1518,2
9867,2013-04-24,325,9
9868,2013-04-24,3065,1
9869,2013-04-24,461,6
9870,2013-04-24,294,10
9871,2013-04-24,619,5
9872,2013-04-24,939,3
9873,2013-04-24,360,8
9874,2013-04-24,10,11
9875,2013-04-24,9,12
9876,2013-04-25,464,7
9877,2013-04-25,710,4
9878,2013-04-25,1518,2
9879,2013-04-25,325,9
9880,2013-04-25,3064,1
9881,2013-04-25,461,6
9882,2013-04-25,293,10
9883,2013-04-25,619,5
9884,2013-04-25,938,3
9885,2013-04-25,360,8
9886,2013-04-25,10,11
9887,2013-04-25,9,12
9888,2013-04-26,462,7
9889,2013-04-26,709,4
9890,2013-04-26,1504,2
9891,2013-04-26,321,9
9892,2013-04-26,3039,1
9893,2013-04-26,457,6
9894,2013-04-26,293,10
9895,2013-04-26,615,5
9896,2013-04-26,933,3
9897,2013-04-26,358,8
9898,2013-04-26,10,11
9899,2013-04-26,9,12
9900,2013-04-27,462,7
9901,2013-04-27,709,4
9902,2013-04-27,1504,2
9903,2013-04-27,321,9
9904,2013-04-27,3039,1
9905,2013-04-27,457,6
9906,2013-04-27,293,10
9907,2013-04-27,615,5
9908,2013-04-27,933,3
9909,2013-04-27,358,8
9910,2013-04-27,10,11
9911,2013-04-27,9,12
9912,2013-04-28,462,7
9913,2013-04-28,709,4
9914,2013-04-28,1504,2
9915,2013-04-28,321,9
9916,2013-04-28,3039,1
9917,2013-04-28,457,6
9918,2013-04-28,293,10
9919,2013-04-28,615,5
9920,2013-04-28,933,3
9921,2013-04-28,358,8
9922,2013-04-28,10,11
9923,2013-04-28,9,12
9924,2013-04-29,467,7
9925,2013-04-29,718,4
9926,2013-04-29,1521,2
9927,2013-04-29,324,9
9928,2013-04-29,3064,1
9929,2013-04-29,462,6
9930,2013-04-29,295,10
9931,2013-04-29,619,5
9932,2013-04-29,945,3
9933,2013-04-29,361,8
9934,2013-04-29,10,11
9935,2013-04-29,9,12
9936,2013-04-30,467,7
9937,2013-04-30,718,4
9938,2013-04-30,1524,2
9939,2013-04-30,324,9
9940,2013-04-30,3068,1
9941,2013-04-30,462,6
9942,2013-04-30,296,10
9943,2013-04-30,619,5
9944,2013-04-30,945,3
9945,2013-04-30,361,8
9946,2013-04-30,10,11
9947,2013-04-30,9,12
9948,2013-05-01,467,7
9949,2013-05-01,719,4
9950,2013-05-01,1524,2
9951,2013-05-01,324,9
9952,2013-05-01,3071,1
9953,2013-05-01,462,6
9954,2013-05-01,297,10
9955,2013-05-01,620,5
9956,2013-05-01,945,3
9957,2013-05-01,360,8
9958,2013-05-01,10,11
9959,2013-05-01,9,12
9960,2013-05-02,467,7
9961,2013-05-02,719,4
9962,2013-05-02,1524,2
9963,2013-05-02,324,9
9964,2013-05-02,3071,1
9965,2013-05-02,462,6
9966,2013-05-02,297,10
9967,2013-05-02,619,5
9968,2013-05-02,945,3
9969,2013-05-02,360,8
9970,2013-05-02,10,11
9971,2013-05-02,9,12
9972,2013-05-03,464,7
9973,2013-05-03,714,4
9974,2013-05-03,1511,2
9975,2013-05-03,320,9
9976,2013-05-03,3057,1
9977,2013-05-03,457,6
9978,2013-05-03,296,10
9979,2013-05-03,613,5
9980,2013-05-03,941,3
9981,2013-05-03,358,8
9982,2013-05-03,10,11
9983,2013-05-03,9,12
9984,2013-05-04,464,7
9985,2013-05-04,714,4
9986,2013-05-04,1511,2
9987,2013-05-04,320,9
9988,2013-05-04,3057,1
9989,2013-05-04,457,6
9990,2013-05-04,296,10
9991,2013-05-04,613,5
9992,2013-05-04,941,3
9993,2013-05-04,358,8
9994,2013-05-04,10,11
9995,2013-05-04,9,12
9996,2013-05-05,464,7
9997,2013-05-05,714,4
9998,2013-05-05,1511,2
9999,2013-05-05,320,9
10000,2013-05-05,3057,1
10001,2013-05-05,457,6
10002,2013-05-05,296,10
10003,2013-05-05,613,5
10004,2013-05-05,941,3
10005,2013-05-05,358,8
10006,2013-05-05,10,11
10007,2013-05-05,9,12
10008,2013-05-06,468,7
10009,2013-05-06,723,4
10010,2013-05-06,1520,2
10011,2013-05-06,322,9
10012,2013-05-06,3089,1
10013,2013-05-06,462,6
10014,2013-05-06,299,10
10015,2013-05-06,620,5
10016,2013-05-06,953,3
10017,2013-05-06,361,8
10018,2013-05-06,10,11
10019,2013-05-06,9,12
10020,2013-05-07,468,7
10021,2013-05-07,723,4
10022,2013-05-07,1521,2
10023,2013-05-07,322,9
10024,2013-05-07,3091,1
10025,2013-05-07,462,6
10026,2013-05-07,300,10
10027,2013-05-07,621,5
10028,2013-05-07,953,3
10029,2013-05-07,362,8
10030,2013-05-07,10,11
10031,2013-05-07,9,12
10032,2013-05-08,469,7
10033,2013-05-08,723,4
10034,2013-05-08,1524,2
10035,2013-05-08,322,9
10036,2013-05-08,3091,1
10037,2013-05-08,462,6
10038,2013-05-08,300,10
10039,2013-05-08,621,5
10040,2013-05-08,953,3
10041,2013-05-08,363,8
10042,2013-05-08,10,11
10043,2013-05-08,9,12
10044,2013-05-09,469,7
10045,2013-05-09,723,4
10046,2013-05-09,1525,2
10047,2013-05-09,322,9
10048,2013-05-09,3090,1
10049,2013-05-09,462,6
10050,2013-05-09,300,10
10051,2013-05-09,620,5
10052,2013-05-09,954,3
10053,2013-05-09,363,8
10054,2013-05-09,10,11
10055,2013-05-09,9,12
10056,2013-05-10,467,7
10057,2013-05-10,721,4
10058,2013-05-10,1515,2
10059,2013-05-10,319,9
10060,2013-05-10,3068,1
10061,2013-05-10,456,6
10062,2013-05-10,299,10
10063,2013-05-10,614,5
10064,2013-05-10,945,3
10065,2013-05-10,359,8
10066,2013-05-10,10,11
10067,2013-05-10,8,12
10068,2013-05-11,467,7
10069,2013-05-11,721,4
10070,2013-05-11,1515,2
10071,2013-05-11,319,9
10072,2013-05-11,3068,1
10073,2013-05-11,456,6
10074,2013-05-11,299,10
10075,2013-05-11,614,5
10076,2013-05-11,945,3
10077,2013-05-11,359,8
10078,2013-05-11,10,11
10079,2013-05-11,8,12
10080,2013-05-12,467,7
10081,2013-05-12,721,4
10082,2013-05-12,1515,2
10083,2013-05-12,319,9
10084,2013-05-12,3068,1
10085,2013-05-12,456,6
10086,2013-05-12,299,10
10087,2013-05-12,614,5
10088,2013-05-12,945,3
10089,2013-05-12,359,8
10090,2013-05-12,10,11
10091,2013-05-12,8,12
10092,2013-05-13,472,7
10093,2013-05-13,730,4
10094,2013-05-13,1527,2
10095,2013-05-13,323,9
10096,2013-05-13,3095,1
10097,2013-05-13,459,6
10098,2013-05-13,304,10
10099,2013-05-13,617,5
10100,2013-05-13,956,3
10101,2013-05-13,363,8
10102,2013-05-13,10,11
10103,2013-05-13,8,12
10104,2013-05-14,473,7
10105,2013-05-14,732,4
10106,2013-05-14,1527,2
10107,2013-05-14,323,9
10108,2013-05-14,3097,1
10109,2013-05-14,459,6
10110,2013-05-14,304,10
10111,2013-05-14,617,5
10112,2013-05-14,957,3
10113,2013-05-14,363,8
10114,2013-05-14,10,11
10115,2013-05-14,8,12
10116,2013-05-15,473,7
10117,2013-05-15,732,4
10118,2013-05-15,1527,2
10119,2013-05-15,323,9
10120,2013-05-15,3099,1
10121,2013-05-15,461,6
10122,2013-05-15,305,10
10123,2013-05-15,617,5
10124,2013-05-15,957,3
10125,2013-05-15,363,8
10126,2013-05-15,10,11
10127,2013-05-15,8,12
10128,2013-05-16,473,7
10129,2013-05-16,733,4
10130,2013-05-16,1527,2
10131,2013-05-16,323,9
10132,2013-05-16,3099,1
10133,2013-05-16,461,6
10134,2013-05-16,305,10
10135,2013-05-16,617,5
10136,2013-05-16,958,3
10137,2013-05-16,363,8
10138,2013-05-16,10,11
10139,2013-05-16,8,12
10140,2013-05-17,467,7
10141,2013-05-17,725,4
10142,2013-05-17,1516,2
10143,2013-05-17,322,9
10144,2013-05-17,3084,1
10145,2013-05-17,458,6
10146,2013-05-17,302,10
10147,2013-05-17,612,5
10148,2013-05-17,949,3
10149,2013-05-17,361,8
10150,2013-05-17,10,11
10151,2013-05-17,8,12
10152,2013-05-18,467,7
10153,2013-05-18,725,4
10154,2013-05-18,1516,2
10155,2013-05-18,322,9
10156,2013-05-18,3084,1
10157,2013-05-18,458,6
10158,2013-05-18,302,10
10159,2013-05-18,612,5
10160,2013-05-18,949,3
10161,2013-05-18,361,8
10162,2013-05-18,10,11
10163,2013-05-18,8,12
10164,2013-05-19,467,7
10165,2013-05-19,725,4
10166,2013-05-19,1516,2
10167,2013-05-19,322,9
10168,2013-05-19,3084,1
10169,2013-05-19,458,6
10170,2013-05-19,302,10
10171,2013-05-19,612,5
10172,2013-05-19,949,3
10173,2013-05-19,361,8
10174,2013-05-19,10,11
10175,2013-05-19,8,12
10176,2013-05-20,470,7
10177,2013-05-20,732,4
10178,2013-05-20,1528,2
10179,2013-05-20,325,9
10180,2013-05-20,3106,1
10181,2013-05-20,464,6
10182,2013-05-20,307,10
10183,2013-05-20,616,5
10184,2013-05-20,957,3
10185,2013-05-20,363,8
10186,2013-05-20,10,11
10187,2013-05-20,8,12
10188,2013-05-21,470,7
10189,2013-05-21,732,4
10190,2013-05-21,1528,2
10191,2013-05-21,325,9
10192,2013-05-21,3109,1
10193,2013-05-21,465,6
10194,2013-05-21,307,10
10195,2013-05-21,616,5
10196,2013-05-21,958,3
10197,2013-05-21,363,8
10198,2013-05-21,10,11
10199,2013-05-21,8,12
10200,2013-05-22,470,7
10201,2013-05-22,732,4
10202,2013-05-22,1528,2
10203,2013-05-22,325,9
10204,2013-05-22,3111,1
10205,2013-05-22,465,6
10206,2013-05-22,309,10
10207,2013-05-22,616,5
10208,2013-05-22,958,3
10209,2013-05-22,363,8
10210,2013-05-22,10,11
10211,2013-05-22,8,12
10212,2013-05-23,470,7
10213,2013-05-23,732,4
10214,2013-05-23,1528,2
10215,2013-05-23,324,9
10216,2013-05-23,3109,1
10217,2013-05-23,465,6
10218,2013-05-23,309,10
10219,2013-05-23,616,5
10220,2013-05-23,957,3
10221,2013-05-23,363,8
10222,2013-05-23,10,11
10223,2013-05-23,8,12
10224,2013-05-24,465,7
10225,2013-05-24,726,4
10226,2013-05-24,1521,2
10227,2013-05-24,323,9
10228,2013-05-24,3085,1
10229,2013-05-24,464,6
10230,2013-05-24,308,10
10231,2013-05-24,613,5
10232,2013-05-24,952,3
10233,2013-05-24,360,8
10234,2013-05-24,10,11
10235,2013-05-24,8,12
10236,2013-05-25,465,7
10237,2013-05-25,726,4
10238,2013-05-25,1521,2
10239,2013-05-25,323,9
10240,2013-05-25,3085,1
10241,2013-05-25,464,6
10242,2013-05-25,308,10
10243,2013-05-25,613,5
10244,2013-05-25,952,3
10245,2013-05-25,360,8
10246,2013-05-25,10,11
10247,2013-05-25,8,12
10248,2013-05-26,465,7
10249,2013-05-26,726,4
10250,2013-05-26,1521,2
10251,2013-05-26,323,9
10252,2013-05-26,3085,1
10253,2013-05-26,464,6
10254,2013-05-26,308,10
10255,2013-05-26,613,5
10256,2013-05-26,952,3
10257,2013-05-26,360,8
10258,2013-05-26,10,11
10259,2013-05-26,8,12
10260,2013-05-27,465,7
10261,2013-05-27,726,4
10262,2013-05-27,1521,2
10263,2013-05-27,323,9
10264,2013-05-27,3085,1
10265,2013-05-27,464,6
10266,2013-05-27,308,10
10267,2013-05-27,613,5
10268,2013-05-27,952,3
10269,2013-05-27,360,8
10270,2013-05-27,10,11
10271,2013-05-27,8,12
10272,2013-05-28,469,7
10273,2013-05-28,729,4
10274,2013-05-28,1536,2
10275,2013-05-28,331,9
10276,2013-05-28,3119,1
10277,2013-05-28,466,6
10278,2013-05-28,310,10
10279,2013-05-28,618,5
10280,2013-05-28,959,3
10281,2013-05-28,367,8
10282,2013-05-28,10,11
10283,2013-05-28,8,12
10284,2013-05-29,469,7
10285,2013-05-29,730,4
10286,2013-05-29,1536,2
10287,2013-05-29,331,9
10288,2013-05-29,3122,1
10289,2013-05-29,466,6
10290,2013-05-29,310,10
10291,2013-05-29,618,5
10292,2013-05-29,960,3
10293,2013-05-29,368,8
10294,2013-05-29,10,11
10295,2013-05-29,8,12
10296,2013-05-30,469,7
10297,2013-05-30,730,4
10298,2013-05-30,1536,2
10299,2013-05-30,332,9
10300,2013-05-30,3123,1
10301,2013-05-30,466,6
10302,2013-05-30,311,10
10303,2013-05-30,618,5
10304,2013-05-30,960,3
10305,2013-05-30,368,8
10306,2013-05-30,10,11
10307,2013-05-30,8,12
10308,2013-05-31,465,7
10309,2013-05-31,720,4
10310,2013-05-31,1528,2
10311,2013-05-31,332,9
10312,2013-05-31,3103,1
10313,2013-05-31,463,6
10314,2013-05-31,311,10
10315,2013-05-31,613,5
10316,2013-05-31,956,3
10317,2013-05-31,367,8
10318,2013-05-31,10,11
10319,2013-05-31,8,12
10320,2013-06-01,465,7
10321,2013-06-01,720,4
10322,2013-06-01,1528,2
10323,2013-06-01,332,9
10324,2013-06-01,3103,1
10325,2013-06-01,463,6
10326,2013-06-01,311,10
10327,2013-06-01,613,5
10328,2013-06-01,956,3
10329,2013-06-01,367,8
10330,2013-06-01,10,11
10331,2013-06-01,8,12
10332,2013-06-02,465,7
10333,2013-06-02,720,4
10334,2013-06-02,1528,2
10335,2013-06-02,332,9
10336,2013-06-02,3103,1
10337,2013-06-02,463,6
10338,2013-06-02,311,10
10339,2013-06-02,613,5
10340,2013-06-02,956,3
10341,2013-06-02,367,8
10342,2013-06-02,10,11
10343,2013-06-02,8,12
10344,2013-06-03,471,7
10345,2013-06-03,728,4
10346,2013-06-03,1544,2
10347,2013-06-03,340,9
10348,2013-06-03,3128,1
10349,2013-06-03,469,6
10350,2013-06-03,316,10
10351,2013-06-03,619,5
10352,2013-06-03,966,3
10353,2013-06-03,371,8
10354,2013-06-03,10,11
10355,2013-06-03,8,12
10356,2013-06-04,471,7
10357,2013-06-04,728,4
10358,2013-06-04,1545,2
10359,2013-06-04,340,9
10360,2013-06-04,3129,1
10361,2013-06-04,469,6
10362,2013-06-04,316,10
10363,2013-06-04,620,5
10364,2013-06-04,968,3
10365,2013-06-04,371,8
10366,2013-06-04,10,11
10367,2013-06-04,8,12
10368,2013-06-05,472,7
10369,2013-06-05,729,4
10370,2013-06-05,1547,2
10371,2013-06-05,340,9
10372,2013-06-05,3130,1
10373,2013-06-05,469,6
10374,2013-06-05,318,10
10375,2013-06-05,620,5
10376,2013-06-05,968,3
10377,2013-06-05,371,8
10378,2013-06-05,10,11
10379,2013-06-05,8,12
10380,2013-06-06,473,7
10381,2013-06-06,729,4
10382,2013-06-06,1548,2
10383,2013-06-06,340,9
10384,2013-06-06,3128,1
10385,2013-06-06,469,6
10386,2013-06-06,318,10
10387,2013-06-06,620,5
10388,2013-06-06,969,3
10389,2013-06-06,371,8
10390,2013-06-06,10,11
10391,2013-06-06,8,12
10392,2013-06-07,468,7
10393,2013-06-07,724,4
10394,2013-06-07,1542,2
10395,2013-06-07,338,9
10396,2013-06-07,3107,1
10397,2013-06-07,464,6
10398,2013-06-07,314,10
